timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20200206	214.728657353124	214.728657353124	982.114722799029	984.022318152062	0	770	385
20200207	240.041571282238	240.041571282238	1011.14292073075	1724.1662418526	0	770	385
20200208	254.122957844487	254.122957844487	2018.6581956186	2626.14949496544	0	770	385
20200209	265.472467080365	265.472467080365	3235.06770143652	2971.68931967986	0	770	385
20200210	272.532314318327	272.532314318327	2560.83187347866	2475.49148711941	0	770	385
20200211	277.960303507529	277.960303507529	2141.02151772816	2189.77211842465	0	770	385
20200212	277.872757234999	277.872757234999	2184.00065135362	2025.9237169874	0	770	385
20200213	274.840797698812	274.840797698812	2206.12300156296	2050.0836586373	0	770	385
20200214	272.474740412225	272.474740412225	2159.31651946623	2192.87193254265	0	770	385
20200215	271.066059643686	271.066059643686	2336.79905054544	2357.58061719366	0	770	385
20200216	268.102532940809	268.102532940809	3052.99671166821	2761.85706777254	0	770	385
20200217	271.214006314279	271.214006314279	2250.63352371572	2782.03872527671	0	770	385
20200218	306.364272472535	306.364272472535	1176.83266109484	1805.96208890778	0	770	385
20200219	311.835868829884	311.835868829884	1515.80886896964	1516.96851842007	0	770	385
20200220	305.327337882394	305.327337882394	1558.53556287893	1559.67071421543	0	770	385
20200221	294.802822129403	294.802822129403	1506.77742177352	1507.94209645573	0	770	385
20200222	278.182144429848	278.182144429848	1404.77394901277	1406.00446025493	0	770	385
20200223	255.515452681768	255.515452681768	1188.87631440032	1190.29712072414	0	770	385
20200224	232.741454401754	232.741454401754	1096.68064328058	1098.26243171969	0	770	385
20200301	206.555060745366	206.555060745366	982.114722799029	984.022318152062	0	770	385
20200302	198.613264895584	198.613264895584	982.114722799029	984.022318152062	0	770	385
20200303	194.894950078054	194.894950078054	982.114722799029	984.022318152062	0	770	385
20200304	194.970069987974	194.970069987974	982.114722799029	984.022318152062	0	770	385
20200305	202.25149877268	202.25149877268	982.114722799029	984.022318152062	0	770	385
20200306	219.290081343449	219.290081343449	982.114722799029	984.022318152062	0	770	385
20200307	244.861520627348	244.861520627348	1031.11961364126	1751.49130307074	0	770	385
20200308	260.444152349171	260.444152349171	2358.76820165472	2835.95656928391	0	770	385
20200309	272.334843265065	272.334843265065	3188.01946436602	2879.89803584747	0	770	385
20200310	280.014738787945	280.014738787945	2486.75964251091	2380.60116252146	0	770	385
20200311	282.204297023156	282.204297023156	2187.83749802661	2224.49344142625	0	770	385
20200312	281.401282147364	281.401282147364	2243.74875896709	2013.58485857793	0	770	385
20200313	278.982293934068	278.982293934068	2268.12608910073	2099.56068147533	0	770	385
20200314	277.585623939561	277.585623939561	2217.39804184262	2204.11076581595	0	770	385
20200315	273.461507308618	273.461507308618	2300.77430427301	2356.89796548226	0	770	385
