timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20200401	222.214319436488	222.214319436488	982.114722799029	984.022318152062	0	770	385
20200402	212.129175821871	212.129175821871	982.114722799029	984.022318152062	0	770	385
20200403	207.541900572957	207.541900572957	982.114722799029	984.022318152062	0	770	385
20200404	204.573634769447	204.573634769447	982.114722799029	984.022318152062	0	770	385
20200405	209.079168195501	209.079168195501	982.114722799029	984.022318152062	0	770	385
20200406	226.861701967321	226.861701967321	982.114722799029	984.022318152062	0	770	385
20200407	250.686978367671	250.686978367671	1165.34496606968	1877.91715527503	0	770	385
20200408	266.644181976928	266.644181976928	2674.81198079709	2986.162428779	0	770	385
20200409	274.690873656487	274.690873656487	3082.21644724836	2721.61287988874	0	770	385
20200410	282.372928101399	282.372928101399	2464.92391003127	2284.65949104918	0	770	385
20200411	291.509095901301	291.509095901301	2173.11362099979	2141.60668795506	0	770	385
20200412	297.22507821822	297.22507821822	2242.50201791705	2116.39034314023	0	770	385
20200413	298.042593532324	298.042593532324	2283.86542324576	2229.46991869141	0	770	385
20200414	302.423106031019	302.423106031019	2322.2212794784	2289.8206418753	0	770	385
20200415	301.829072338514	301.829072338514	2519.35115309345	2433.23941359832	0	770	385
20200416	294.714812064555	294.714812064555	2939.07160089212	2650.54453928705	0	770	385
20200417	290.241501156744	290.241501156744	3299.86366876675	3123.47821558011	0	770	385
20200418	292.244467400025	292.244467400025	2181.04397719156	2669.56953779468	0	770	385
20200419	315.351108454942	315.351108454942	1390.11538451888	1960.1019441672	0	770	385
20200420	314.802105815339	314.802105815339	1577.81407579679	1578.93923752403	0	770	385
20200421	308.294379961185	308.294379961185	1562.37842168009	1563.51185802319	0	770	385
20200422	288.629115174819	288.629115174819	1465.90097728412	1467.0904280423	0	770	385
20200423	264.301638182456	264.301638182456	1228.44287432864	1229.82263489031	0	770	385
20200424	239.787957641133	239.787957641133	1103.64945517245	1105.21677209796	0	770	385
20200501	216.173611351513	216.173611351513	982.114722799029	984.022318152062	0	770	385
20200502	209.425142641941	209.425142641941	982.114722799029	984.022318152062	0	770	385
20200503	206.807219859919	206.807219859919	982.114722799029	984.022318152062	0	770	385
20200504	209.175593124723	209.175593124723	982.114722799029	984.022318152062	0	770	385
20200505	224.793172335469	224.793172335469	982.114722799029	984.022318152062	0	770	385
20200506	255.565269269742	255.565269269742	1010.61124003341	1723.32894465741	0	770	385
20200507	275.451840736309	275.451840736309	1204.76970487012	1907.2704262608	0	770	385
20200508	282.450021206025	282.450021206025	2328.04522785509	2830.16186645644	0	770	385
20200509	289.160002143808	289.160002143808	3288.0719682725	3109.72156259837	0	770	385
20200510	294.678830044776	294.678830044776	3122.84378798708	2847.91654513049	0	770	385
20200511	295.498820329046	295.498820329046	2883.77012274065	2729.01294834481	0	770	385
20200512	294.592472329836	294.592472329836	2583.53905545257	2572.94872157183	0	770	385
20200513	293.338596189125	293.338596189125	2571.02277767065	2536.67062124616	0	770	385
20200514	290.01516509972	290.01516509972	2700.19753841002	2594.05878284352	0	770	385
20200515	286.441592959896	286.441592959896	2825.47277212341	2636.25091353164	0	770	385
20200516	283.143590834215	283.143590834215	3179.76748778624	2869.51008597005	0	770	385
